date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,MA5,MA20
2025-11-27,2317,63038658,14475516970,229.0,232.0,226.0,231.0,4.0,54522,224.4,239.275
2025-11-28,2317,56939840,12896392543,229.5,229.5,225.0,225.5,-5.5,59159,224.5,237.675
2025-12-01,2317,52409098,11697363425,225.0,226.0,222.0,222.0,-3.5,52888,224.9,236.2
2025-12-02,2317,49869243,11112126391,220.5,225.0,220.5,222.0,0.0,42121,225.5,235.1
2025-12-03,2317,53110402,12105405038,225.0,230.0,225.0,227.0,5.0,42615,225.5,234.1
2025-12-04,2317,25728854,5881293758,230.0,230.0,227.5,228.5,1.5,22327,225.0,233.125
2025-12-05,2317,35103317,8092547584,229.0,231.5,228.5,231.0,2.5,31120,226.1,232.475
2025-12-08,2317,29940997,6921563147,231.5,232.0,229.0,232.0,1.0,30589,228.1,231.6
2025-12-09,2317,54359440,12759646823,233.0,236.5,232.0,235.0,3.0,42902,230.7,231.025
2025-12-10,2317,36069288,8426123662,236.0,236.0,232.0,233.5,-1.5,39039,232.0,230.15
2025-12-11,2317,60054527,13752207520,234.0,234.5,226.0,226.0,-7.5,89601,231.5,228.85
2025-12-12,2317,29684376,6726641967,227.0,228.5,225.0,227.0,1.0,31448,230.7,228.15
2025-12-15,2317,44481528,9866068296,221.0,223.0,220.5,221.5,-5.5,71295,228.6,227.425
2025-12-16,2317,63458370,13793757767,220.0,220.5,215.0,218.0,-3.5,89675,225.2,226.825
2025-12-17,2317,51129639,11120465506,218.0,219.5,216.0,216.5,-1.5,52205,221.8,226.2
2025-12-18,2317,50364181,10832883459,214.5,217.0,213.5,216.0,-0.5,46455,219.8,225.175
2025-12-19,2317,41562299,9148598443,219.0,221.5,218.0,221.5,5.5,26550,218.7,225.0
2025-12-22,2317,40062169,8987821737,224.5,225.5,223.0,224.0,2.5,30314,219.2,225.2
2025-12-23,2317,29629268,6653399339,225.5,226.0,223.5,224.0,0.0,21819,220.4,225.45
2025-12-24,2317,36443763,8211187033,225.5,227.5,224.0,224.0,0.0,29599,221.9,225.3
2025-12-26,2317,28935431,6533625977,225.5,227.5,224.5,225.5,1.5,27254,223.8,225.025
2025-12-29,2317,57945280,13368023317,227.0,233.0,226.5,231.0,5.5,51591,225.7,225.3
2025-12-30,2317,36162418,8276095353,230.5,231.0,228.0,228.0,-3.0,38132,226.5,225.6
2025-12-31,2317,41319239,9518671728,228.5,231.5,228.0,230.5,2.5,37119,227.8,226.025
2026-01-02,2317,58776015,13613204429,232.0,233.5,229.0,232.0,1.5,45971,229.4,226.275
2026-01-05,2317,64697110,15183814610,234.5,236.0,233.5,234.5,2.5,52049,231.2,226.575
2026-01-06,2317,68919645,16207891463,237.0,239.0,232.5,236.0,1.5,82940,232.2,226.825
2026-01-07,2317,88280139,21020122381,237.5,241.5,235.0,238.5,2.5,65005,234.3,227.15
2026-01-08,2317,89498594,20719981503,237.5,237.5,228.5,229.5,-9.0,106087,234.1,226.875
2026-01-09,2317,37370013,8591804743,230.0,232.0,227.0,230.5,1.0,35498,233.8,226.725
2026-01-12,2317,32968055,7573734159,233.0,233.0,228.5,228.5,-2.0,38285,232.6,226.85
2026-01-13,2317,45735375,10407033498,230.0,230.5,226.0,226.5,-2.0,51794,230.7,226.825
2026-01-14,2317,65365361,15210404940,228.0,234.5,227.5,234.5,8.0,52971,229.9,227.475
2026-01-15,2317,35041875,8134428925,234.0,234.0,231.0,233.5,-1.0,33091,230.7,228.25
2026-01-16,2317,48950439,11418317875,235.0,235.0,231.0,234.5,1.0,40375,231.5,229.15
2026-01-19,2317,53439088,12286441632,233.5,233.5,229.0,229.5,-5.0,64724,231.7,229.825
2026-01-20,2317,77123735,17372372600,228.5,228.5,223.5,223.5,-6.0,117356,231.1,229.925
2026-01-21,2317,81041618,17901650432,221.0,225.0,219.0,219.0,-4.5,106896,228.0,229.675
2026-01-22,2317,47823356,10709313209,223.5,226.0,222.0,223.5,4.5,47343,226.0,229.65
2026-01-23,2317,34322647,7654006218,225.5,226.5,221.5,221.5,-2.0,39340,223.4,229.525
2026-01-26,2317,39852299,8882149216,222.5,225.0,220.0,224.0,2.5,38954,222.3,229.45
2026-01-27,2317,37140264,8370439856,226.0,227.0,224.0,225.5,1.5,34151,222.7,229.175
2026-01-28,2317,80017265,18150589689,227.0,231.5,224.0,225.5,0.0,76165,224.0,229.05
2026-01-29,2317,56613117,12688518717,226.5,227.5,222.0,224.0,-1.5,47910,224.1,228.725
2026-01-30,2317,72547288,15969960312,223.5,223.5,218.5,220.5,-3.5,68562,223.9,228.15
2026-02-02,2317,65660345,14146239487,219.5,220.0,213.5,214.5,-6.0,98433,222.0,227.15
2026-02-03,2317,42920416,9305896810,218.5,220.0,214.5,216.5,2.0,37764,220.2,226.175
2026-02-04,2317,27678218,6006005709,214.5,219.0,214.0,219.0,2.5,27877,218.9,225.2
2026-02-05,2317,43304385,9395278758,217.5,220.0,215.0,215.5,-3.5,40001,217.2,224.5
2026-02-06,2317,56581372,12094098268,215.0,216.5,210.5,215.0,-0.5,49991,216.1,223.725
2026-02-09,2317,31063914,6790047933,219.0,220.5,217.5,218.5,3.5,27738,216.9,223.225
2026-02-10,2317,47159412,10395442089,220.0,222.0,218.0,221.0,2.5,41265,217.8,222.95
2026-02-11,2317,67662179,15227871661,222.5,227.0,220.5,227.0,6.0,58996,219.4,222.575
